,0,1
328,"['https://satbeams.com/images/footprints/45W-C-Americas.jpg', 'https://satbeams.com/images/footprints/45W-C-EuropeAfrica.jpg', 'https://satbeams.com/images/footprints/45W-Ku-Americas.jpg', 'https://satbeams.com/images/footprints/45W-Ku-USEuropeAfrica.jpg']","['C-band Americas Beam (active)', 'C-band Europe/Africa Beam (active)', 'Ku-band Americas Beam (active)', 'Ku-band US/Europe/Africa Beam (active)']"
329,"['https://satbeams.com/images/footprints/43W-C-1.jpg', 'https://satbeams.com/images/footprints/43W-Ku-Brazil.jpg']","['C-band Americas/Europe Beam (active)', 'Ku-band Brasil Beam (active)']"
330,"['https://satbeams.com/images/footprints/43W-Ku-B1VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B2HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B2VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B3HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B3VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B4HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B4VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B5HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B5VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B6HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B6VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B7HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B7VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B8VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B9HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-B9VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BAHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BAVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BBHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BBVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BCHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BCVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BDHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BDVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BEHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BEVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BFHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BFVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BGHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BGVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BHHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BHVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BIHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BIVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BJHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BJVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BKHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-BKVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-NEVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-G9HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-G9VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-GBHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-GBVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-WBVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-U1HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-U2VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-U3HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-U4VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-U5VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-U6HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-U7VD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-U9HD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-UAHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-UBVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-UCHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-UDVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-UEHD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-UFVD.jpg', 'https://satbeams.com/images/footprints/43W-Ku-UGHD.jpg']","['Ku-band B1VD User Spot beam (active)', 'Ku-band B2HD User Spot beam (active)', 'Ku-band B2VD User Spot beam (active)', 'Ku-band B3HD User Spot beam (active)', 'Ku-band B3VD User Spot beam (active)', 'Ku-band B4HD User Spot beam (active)', 'Ku-band B4VD User Spot beam (active)', 'Ku-band B5HD User Spot beam (active)', 'Ku-band B5VD User Spot beam (active)', 'Ku-band B6HD User Spot beam (active)', 'Ku-band B6VD User Spot beam (active)', 'Ku-band B7HD User Spot beam (active)', 'Ku-band B7VD User Spot beam (active)', 'Ku-band B8VD User Spot beam (active)', 'Ku-band B9HD User Spot beam (active)', 'Ku-band B9VD User Spot beam (active)', 'Ku-band BAHD User Spot beam (active)', 'Ku-band BAVD User Spot beam (active)', 'Ku-band BBHD User Spot beam (active)', 'Ku-band BBVD User Spot beam (active)', 'Ku-band BCHD User Spot beam (active)', 'Ku-band BCVD User Spot beam (active)', 'Ku-band BDHD User Spot beam (active)', 'Ku-band BDVD User Spot beam (active)', 'Ku-band BEHD User Spot beam (active)', 'Ku-band BEVD User Spot beam (active)', 'Ku-band BFHD User Spot beam (active)', 'Ku-band BFVD User Spot beam (active)', 'Ku-band BGHD User Spot beam (active)', 'Ku-band BGVD User Spot beam (active)', 'Ku-band BHHD User Spot beam (active)', 'Ku-band BHVD User Spot beam (active)', 'Ku-band BIHD User Spot beam (active)', 'Ku-band BIVD User Spot beam (active)', 'Ku-band BJHD User Spot beam (active)', 'Ku-band BJVD User Spot beam (active)', 'Ku-band BKHD User Spot beam (active)', 'Ku-band BKVD User Spot beam (active)', 'Ku-band Brazil beam (active)', 'Ku-band G9HD Gateway beam (active)', 'Ku-band G9VD Gateway beam (active)', 'Ku-band GBHD Gateway beam (active)', 'Ku-band GBVD Gateway beam (active)', 'Ku-band TransAtlantic (WBVD) beam (active)', 'Ku-band U1HD User Spot beam (active)', 'Ku-band U2VD User Spot beam (active)', 'Ku-band U3HD User Spot beam (active)', 'Ku-band U4VD User Spot beam (active)', 'Ku-band U5VD User Spot beam (active)', 'Ku-band U6HD User Spot beam (active)', 'Ku-band U7VD User Spot beam (active)', 'Ku-band U9HD User Spot beam (active)', 'Ku-band UAHD User Spot beam (active)', 'Ku-band UBVD User Spot beam (active)', 'Ku-band UCHD User Spot beam (active)', 'Ku-band UDVD User Spot beam (active)', 'Ku-band UEHD User Spot beam (active)', 'Ku-band UFVD User Spot beam (active)', 'Ku-band UGHD User Spot beam (active)']"
331,"['https://satbeams.com/images/footprints/41W-C-EastHemi.jpg', 'https://satbeams.com/images/footprints/41W-C-WestHemi.jpg', 'https://satbeams.com/images/footprints/41W-Ku-Andes.jpg', 'https://satbeams.com/images/footprints/41W-Ku-Brazil.jpg', 'https://satbeams.com/images/footprints/41W-Ku-EastAtlantic.jpg', 'https://satbeams.com/images/footprints/41W-Ku-NA.jpg', 'https://satbeams.com/images/footprints/41W-Ku-SC.jpg', 'https://satbeams.com/images/footprints/41W-Ku-WestAtlantic.jpg']","['C-band Hemi East view beam (active)', 'C-band Hemi West view beam (active)', 'Ku-band Andean Region beam (active)', 'Ku-band Brazil beam (active)', 'Ku-band East Atlantic beam (active)', 'Ku-band North America beam (active)', 'Ku-band South Cone beam (active)', 'Ku-band West Atlantic beam (active)']"
332,"['https://satbeams.com/images/footprints/37W-C-EuropeAfrica.jpg', 'https://satbeams.com/images/footprints/37W-C-NA.jpg', 'https://satbeams.com/images/footprints/37W-C-SA.jpg']","['C-band Europe/Africa Beam (active)', 'C-band North America Beam (active)', 'C-band South America Beam (active)']"
333,"['https://satbeams.com/images/footprints/37W-Ku-Africa.jpg', 'https://satbeams.com/images/footprints/37W-Ku-AtlanticOcean.jpg', 'https://satbeams.com/images/footprints/37W-Ku-Europe.jpg', 'https://satbeams.com/images/footprints/37W-Ku-USCarribean.jpg']","['Ku-band Africa Beam (active)', 'Ku-band Atlantic Ocean Beam (active)', 'Ku-band Europe Beam (active)', 'Ku-band North and Central America beam (active)']"
334,"['https://satbeams.com/images/footprints/36W-Ku-EuropeAG.jpg', 'https://satbeams.com/images/footprints/36W-Ku-SAmericaAG.jpg']","['Ku-band Europe beam (active)', 'Ku-band South America beam (active)']"
335,"['https://satbeams.com/images/footprints/34W-Ka-S01.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S02.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S03.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S04.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S05.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S06.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S07.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S09.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S10.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S11.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S12.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S13.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S14.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S15.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S16.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S17.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S18.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S19.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S20.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S21.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S22.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S23.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S24.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S26.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S27.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S30.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S36.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S37.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S38.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S39.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S40.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S41.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S42.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S43.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S44.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S45.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S46.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S47.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S48.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S49.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S51.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S52.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S53.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S54.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S55.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S56.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S57.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S58.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S59.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S60.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S61.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S63.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S64.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S65.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S66.jpg', 'https://satbeams.com/images/footprints/34W-Ka-S67.jpg']","['Ka-band S01 User Spot beam (active)', 'Ka-band S02 User Spot beam (active)', 'Ka-band S03 User Spot beam (active)', 'Ka-band S04 User Spot beam (active)', ""Ka-band S05 User Spot beam' (active)"", 'Ka-band S06 User Spot beam (active)', 'Ka-band S07 User Spot beam (active)', 'Ka-band S09 User Spot beam (active)', 'Ka-band S10 User Spot beam (active)', 'Ka-band S11 User Spot beam (active)', 'Ka-band S12 User Spot beam (active)', 'Ka-band S13 User Spot beam (active)', 'Ka-band S14 User Spot beam (active)', 'Ka-band S15 User Spot beam (active)', 'Ka-band S16 User Spot beam (active)', 'Ka-band S17 User Spot beam (active)', 'Ka-band S18 User Spot beam (active)', 'Ka-band S19 User Spot beam (active)', 'Ka-band S20 User Spot beam (active)', 'Ka-band S21 User Spot beam (active)', 'Ka-band S22 User Spot beam (active)', 'Ka-band S23 User Spot beam (active)', 'Ka-band S24 User Spot beam (active)', 'Ka-band S26 User Spot beam (active)', 'Ka-band S27 User Spot beam (active)', 'Ka-band S30 User Spot beam (active)', 'Ka-band S36 User Spot beam (active)', 'Ka-band S37 User Spot beam (active)', 'Ka-band S38 User Spot beam (active)', 'Ka-band S39 User Spot beam (active)', 'Ka-band S40 User Spot beam (active)', 'Ka-band S41 User Spot beam (active)', 'Ka-band S42 User Spot beam (active)', 'Ka-band S43 User Spot beam (active)', 'Ka-band S44 User Spot beam (active)', 'Ka-band S45 User Spot beam (active)', 'Ka-band S46 User Spot beam (active)', 'Ka-band S47 User Spot beam (active)', 'Ka-band S48 User Spot beam (active)', 'Ka-band S49 User Spot beam (active)', 'Ka-band S51 User Spot beam (active)', 'Ka-band S52 User Spot beam (active)', 'Ka-band S53 User Spot beam (active)', 'Ka-band S54 User Spot beam (active)', 'Ka-band S55 User Spot beam (active)', 'Ka-band S56 User Spot beam (active)', 'Ka-band S57 User Spot beam (active)', 'Ka-band S58 User Spot beam (active)', 'Ka-band S59 User Spot beam (active)', 'Ka-band S60 User Spot beam (active)', 'Ka-band S61 User Spot beam (active)', 'Ka-band S63 User Spot beam (active)', 'Ka-band S64 User Spot beam (active)', 'Ka-band S65 User Spot beam (active)', 'Ka-band S66 User Spot beam (active)', 'Ka-band S67 User Spot beam (active)']"
336,"['https://satbeams.com/images/footprints/34W-C-C1.jpg', 'https://satbeams.com/images/footprints/34W-C-C10.jpg', 'https://satbeams.com/images/footprints/34W-C-C11.jpg', 'https://satbeams.com/images/footprints/34W-C-C12.jpg', 'https://satbeams.com/images/footprints/34W-C-C13.jpg', 'https://satbeams.com/images/footprints/34W-C-C14.jpg', 'https://satbeams.com/images/footprints/34W-C-C15.jpg', 'https://satbeams.com/images/footprints/34W-C-C16.jpg', 'https://satbeams.com/images/footprints/34W-C-C17.jpg', 'https://satbeams.com/images/footprints/34W-C-C2.jpg', 'https://satbeams.com/images/footprints/34W-C-C3.jpg', 'https://satbeams.com/images/footprints/34W-C-C4.jpg', 'https://satbeams.com/images/footprints/34W-C-C5.jpg', 'https://satbeams.com/images/footprints/34W-C-C6.jpg', 'https://satbeams.com/images/footprints/34W-C-C7.jpg', 'https://satbeams.com/images/footprints/34W-C-C8.jpg', 'https://satbeams.com/images/footprints/34W-C-C9.jpg', 'https://satbeams.com/images/footprints/34W-C-Global.jpg', 'https://satbeams.com/images/footprints/34W-Ku-EuropeAfrica35E.jpg', 'https://satbeams.com/images/footprints/34W-Ku-Caribbean35E.jpg', 'https://satbeams.com/images/footprints/34W-Ku-EuropeMDT35E.jpg']","['C-band C1 User Spot beam (active)', 'C-band C10 User Spot beam (active)', 'C-band C11 User Spot beam (active)', 'C-band C12 User Spot beam (active)', 'C-band C13 User Spot beam (active)', 'C-band C14 User Spot beam (active)', 'C-band C15 User Spot beam (active)', 'C-band C16 User Spot beam (active)', 'C-band C17 User Spot beam (active)', 'C-band C2 User Spot beam (active)', 'C-band C3 User Spot beam (active)', 'C-band C4 User Spot beam (active)', 'C-band C5 User Spot beam (active)', 'C-band C6 User Spot beam (active)', 'C-band C7 User Spot beam (active)', 'C-band C8 User Spot beam (active)', 'C-band C9 User Spot beam (active)', 'C-band Global beam (active)', 'Ku-band Africa/Europe beam (active)', 'Ku-band Caribbean beam (active)', 'Ku-band Europe/Mediterranean beam (active)']"
337,"['https://satbeams.com/images/footprints/32W-C-Africa25.jpg', 'https://satbeams.com/images/footprints/32W-Ku-Atlantic25.jpg', 'https://satbeams.com/images/footprints/32W-Ku-WAfrica25.jpg']","['C-band Africa beam (active)', 'Ku-band Atlantic beam (active)', 'Ku-band West Africa beam (active)']"
338,"['https://satbeams.com/images/footprints/30W-Ku-AmericasH1E.jpg', 'https://satbeams.com/images/footprints/30W-Ku-EuropeH1E.jpg']","['Ku-band Americas beam (active)', 'Ku-band Europe beam (active)']"
339,"['https://satbeams.com/images/footprints/30W-C-LA6.jpg', 'https://satbeams.com/images/footprints/30W-Ku-LA6.jpg', 'https://satbeams.com/images/footprints/30W-Ku-EU6.jpg']","['C-band Americas beam (active)', 'Ku-band Americas beam (active)', 'Ku-band Europe North Africa beam (active)']"
340,"['https://satbeams.com/images/footprints/30W-X-CaribbeanLA.jpg', 'https://satbeams.com/images/footprints/30W-X-Europe.jpg', 'https://satbeams.com/images/footprints/30W-X-Global.jpg', 'https://satbeams.com/images/footprints/30W-X-NA.jpg', 'https://satbeams.com/images/footprints/30W-X-NAfrica.jpg']","['X-band Caribbean/Latin America beam (active)', 'X-band Europe beam (active)', 'X-band Global beam (active)', 'X-band North America beam (active)', 'X-band North Africa beam (active)']"
341,"['https://satbeams.com/images/footprints/29W-C-EH904.jpg', 'https://satbeams.com/images/footprints/29W-C-NEZone904.jpg', 'https://satbeams.com/images/footprints/29W-C-NWZone904.jpg', 'https://satbeams.com/images/footprints/29W-C-SEZone904.jpg', 'https://satbeams.com/images/footprints/29W-C-SWZone904.jpg', 'https://satbeams.com/images/footprints/29W-C-WH904.jpg', 'https://satbeams.com/images/footprints/29W-Ku-1S904.jpg', 'https://satbeams.com/images/footprints/29W-Ku-2S904.jpg']","['C-band East Hemi beam (active)', 'C-band North East Zone beam (active)', 'C-band North West Zone beam (active)', 'C-band South East Zone beam (active)', 'C-band South West Zone beam (active)', 'C-band West Hemi beam (active)', 'Ku-band Spot 1 beam (active)', 'Ku-band Spot 2 beam (active)']"
342,"['https://satbeams.com/images/footprints/27W-C-EH.jpg', 'https://satbeams.com/images/footprints/27W-C-NEZone.jpg', 'https://satbeams.com/images/footprints/27W-C-NWZone.jpg', 'https://satbeams.com/images/footprints/27W-C-SEZone.jpg', 'https://satbeams.com/images/footprints/27W-C-SWZone.jpg', 'https://satbeams.com/images/footprints/27W-C-WH.jpg', 'https://satbeams.com/images/footprints/27W-Ku-Spot1.jpg', 'https://satbeams.com/images/footprints/27W-Ku-Spot2.jpg']","['C-band East Hemi beam (active)', 'C-band North East Zone beam (active)', 'C-band North West Zone beam (active)', 'C-band South East Zone beam (active)', 'C-band South West Zone beam (active)', 'C-band West Hemi beam (active)', 'Ku-band Spot 1 beam (active)', 'Ku-band Spot 2 beam (active)']"
343,"['https://satbeams.com/images/footprints/25W-L-1.jpg', 'https://satbeams.com/images/footprints/25W-Ku-NAfrica.jpg', 'https://satbeams.com/images/footprints/25W-Ka-S01.jpg', 'https://satbeams.com/images/footprints/25W-Ka-S02.jpg', 'https://satbeams.com/images/footprints/25W-Ka-S03.jpg', 'https://satbeams.com/images/footprints/25W-Ka-S04.jpg', 'https://satbeams.com/images/footprints/25W-Ka-S05.jpg', 'https://satbeams.com/images/footprints/25W-Ka-S06.jpg', 'https://satbeams.com/images/footprints/25W-Ka-S07.jpg', 'https://satbeams.com/images/footprints/25W-Ka-S08.jpg', 'https://satbeams.com/images/footprints/25W-Ka-S09.jpg', 'https://satbeams.com/images/footprints/25W-Ka-S10.jpg']","['L-band Navigation beam (active)', 'Ku-band North Africa beam (active)', 'Ka-band S01 Spot beam (active)', 'Ka-band S02 Spot beam (active)', 'Ka-band S03 Spot beam (active)', 'Ka-band S04 Spot beam (active)', 'Ka-band S05 Spot beam (active)', 'Ka-band S06 Spot beam (active)', 'Ka-band S07 Spot beam (active)', 'Ka-band S08 Spot beam (active)', 'Ka-band S09 Spot beam (active)', 'Ka-band S10 Spot beam (active)']"
